Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF
27665;81047049;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;1;1;0;0;0;0
27666;81047052;COLLEGEEGE LA FRANCOPHONE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;1;1;0;0;0;0
27667;81047066;COLLEGEEGE SAINT MONTFORT;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;48;32;16;16;9;7
27668;81047076;COMPLEXE SCOLLEGEAIRELE PANIER DU SAVOIR;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;53;35;18;18;10;8
27669;81047082;COMPLEXE SCOLLEGEAIRELES HERITIERS DU SAVOIR;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;49;33;16;16;9;7
27670;81047096;COMPLEXE SCOLLEGEAIRE PAIN DU CIEL;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;19;13;6;6;3;3
27671;81047106;GROUPE SCOLLEGEAIRE AGAPE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;39;26;13;13;7;6
27672;81047111;GROUPE SCOLLEGEAIRE LES GEDEONS;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;45;30;15;15;8;7
27673;81047120;INSAINTITUTITUT 2 LUMUMBA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;25;17;8;8;4;4
27674;81048016;LYCEE TECHNIQUES. LIMETE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;39;26;13;13;7;6
27675;81048026;COLLEGEEGE LA LUMIERE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3
27676;81048036;COLLEGEEGE LE PALMIER DE RHEMA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2
27677;81048046;COLLEGEEGE LES AMIS DU SAVOIR;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;19;13;6;6;3;3
27678;81048056;COLLEGEEGE ROYAL;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;24;16;8;8;4;4
27679;81048066;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27680;81048076;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;77;51;26;26;14;12
27681;81049016;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;19;13;6;6;3;3
27682;81049026;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;29;19;10;10;6;4
27683;81049032;COMPLEXE SCOLLEGEAIRE LONGUNGU;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3
27684;81049046;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1
27685;81049056;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;149;99;50;50;28;22
27686;81049068;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;27;18;9;9;5;4
27687;81049076;C.F. MARIE ANTOINETTE /B;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;24;16;8;8;4;4
27688;81049086;COLLEGEEGE GEORGES WASHINGTON;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;48;32;16;16;9;7
27689;81050016;COLLEGE POLYTECHNIQUE SAINT PAUL;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27690;81050021;COLLEGEEGE SAINT DANIEL;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;9;6;3;3;2;1
27691;81050038;COMPLEXE SCOLLEGEAIRE AFRIKA/A;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27692;81050042;COMPLEXE SCOLLEGEAIRELA BONNE SEMENCE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3
27693;81050056;COMPLEXE SCOLLEGEAIRE MAMAN TENGO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0
27694;81050066;COMPLEXE SCOLLEGEAIRE SAINT CHARLE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;36;24;12;12;7;5
27695;81050076;ECOLLEGEE BEREE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3
27696;81051011;INSAINTITUTITUT DIANGIENOTRE DAMEA;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0
27697;81051029;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;105;70;35;35;19;16
27698;81051036;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;41;27;14;14;8;6
27699;81051041;;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;24;16;8;8;4;4
27700;81051056;COLLEGEEGE SAINT PAUL DU PENIEL;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;18;12;6;6;3;3
27701;81052011;COMPLEXE SCOLLEGEAIRE LA FONTAINE;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;48;32;16;16;9;7
27702;81052026;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;48;32;16;16;9;7
27703;81052036;INSAINTITUTITUT MATONOTRE DAMEO;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;30;20;10;10;6;4
27704;81052044;ITC LOBIKO;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;12;8;4;4;2;2
27705;81052056;COLLEGEEGE MILUNOTRE DAMEU;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;33;22;11;11;6;5
27706;81052066;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;33;22;11;11;6;5
27707;81052076;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;47;31;16;16;9;7
27708;81052086;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;25;17;8;8;4;4
27709;81053017;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;51;34;17;17;9;8
27710;81053021;INTITUT BULA MBEMBA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27711;81053036;COLLEGEEGE DON BOSCO B;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;6;4;2;2;1;1
27712;81054016;COLLEGEEGE IMPACT;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0
27713;81054024;COMPLEXE SCOLLEGEAIRE NZEY;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;47;31;16;16;9;7
27714;81054036;GROUPE SCOLLEGEAIRE MIK TECHNOLOGY;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3
27715;81054047;INSAINTITUTITUT METHODISAINTE EBENGA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;36;24;12;12;7;5
27716;81054057;COLLEGEEGE SAINTE CLAIRE;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0
27717;81054061;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0
27718;81054079;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27719;81054086;INSAINTITUTITUT PASAINTEUR BAMWENGA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;6;4;2;2;1;1
27720;81054096;COLLEGEEGE SAINT ALBERT;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;15;10;5;5;3;2
27721;81054102;COLLEGEEGE SAINT CYPRIEN;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0
27722;81055019;COMPLEXE SCOLLEGEAIRE NEPOKO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;25;17;8;8;4;4
27723;81055022;COMPLEXE SCOLLEGEAIRE SUBLIMITE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27724;81055036;INSAINTITUTITUT INTO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2
27725;81055044;AUTODIDACTES;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;18;12;6;6;3;3
27726;81055059;COLLEGEEGE IMMACULEE CONCEPTION;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;17;11;6;6;3;3
27727;81055066;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;61;41;20;20;11;9
27728;81055075;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;21;14;7;7;4;3
27729;81055086;COMPLEXE SCOLLEGEAIRE LES CHERUBIN;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27730;81055091;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;25;17;8;8;4;4
27731;81055106;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3
27732;81055116;GROUPE SCOLLEGEAIRE KINOS;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;31;21;10;10;6;4
27733;81056017;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;24;16;8;8;4;4
27734;81057014;COLLEGEEGE DON PETI PETI;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;30;20;10;10;6;4
27735;81057026;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;18;12;6;6;3;3
27736;81057036;COLLEGEEGE RABBI;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;17;11;6;6;3;3
27737;81057044;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3
27738;81057059;C.P.ECOLELYCEE;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;19;13;6;6;3;3
27739;81057064;COMPLEXE SCOLLEGEAIRE LOTANGE;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;9;6;3;3;2;1
27740;81057076;INSAINTITUTITUT PEDAGOGIQUEAGOGIQUE MOKENGELI;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;6;4;2;2;1;1
27741;81057086;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;11;7;4;4;2;2
27742;81057096;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;12;8;4;4;2;2
27743;81057100;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27744;81058017;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27745;81058021;COMPLEXE SCOLLEGEAIRE DIVINE;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;3;2;1;1;1;0
27746;81058036;COMPLEXE SCOLLEGEAIRE MBUKU;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;6;4;2;2;1;1
27747;81058046;COMPLEXE SCOLLEGEAIRE SEDIA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27748;81059016;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27749;81059026;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1
27750;81059039;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27751;81059046;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;63;42;21;21;12;9
27752;81059056;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;45;30;15;15;8;7
27753;81059061;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;31;21;10;10;6;4
27754;81059077;COMPLEXE SCOLLEGEAIRECHARLES MBUTA MUNTU;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;29;19;10;10;6;4
27755;81059082;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;57;38;19;19;10;9
27756;81059096;LYCEE MPIKO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1
27757;81060017;COLLEGEEGE FRERE EMMANUEL SAINTABLUM;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0
27758;81060022;COLLEGEEGE GEORGES MUKE 1;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3
27759;81060036;COMPLEXE SCOLLEGEAIRE DORACLES;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;15;10;5;5;3;2
27760;81060046;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27761;81061019;COMPLEXE SCOLLEGEAIRE SAINT LUC;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1
27762;81061029;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;42;28;14;14;8;6
27763;81061036;COLLEGEEGE DE LA RESURRECTION;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;35;23;12;12;7;5
27764;81061046;COLLEGEEGE MATANOTRE DAMEA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1
27765;81061056;COMPLEXE SCOLLEGEAIRE DON ALBERION;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1
27766;81062017;COMPLEXE SCOLLEGEAIRE IKAM;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3
27767;81062027;GROUPE SCOLLEGEAIRE ANTUM;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;6;4;2;2;1;1
27768;81062037;GROUPE SCOLLEGEAIRE SAMUEL;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;33;22;11;11;6;5
27769;81062041;INSAINTITUTITUT BUMBA MOASO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;25;17;8;8;4;4
27770;81062055;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME BANGI;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;9;6;3;3;2;1
27771;81062065;COMPLEXE SCOLLEGEAIREBLESSING SCHOOL;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;11;7;4;4;2;2
27772;81063017;COMPLEXE SCOLLEGEAIRE DIABENA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;19;13;6;6;3;3
27773;81063026;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;11;7;4;4;2;2
27774;81063032;COMPLEXE SCOLLEGEAIRE SAINT GEORGE;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;7;5;2;2;1;1
27775;81063042;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27776;81064012;GROUPE SCOLLEGEAIRE ACADEMIA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;5;3;2;2;1;1
27777;81064028;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;1;1;0;0;0;0
27778;81064036;INSAINTITUTITUT 1 SALONGO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;24;16;8;8;4;4
27779;81064049;INSAINTITUTITUT DE GOMBELE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;19;13;6;6;3;3
27780;81064056;INSAINTITUTITUT TOLINGANA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3
27781;81064061;COLLEGEEGE EMERITE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;23;15;8;8;4;4
27782;81064070;COLLEGEEGE REHOBOTH;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3
27783;81065011;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;37;25;12;12;7;5
27784;81065025;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27785;81065036;;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0
27786;81065046;G.S. BILINGUES LES GENIES;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;39;26;13;13;7;6
27787;81065052;;81;KASAI-CENTRAL 1;2;2020;301;COMMERCIALE ET GESTION;33;22;11;11;6;5
27788;81066016;INSAINTITUTITUT MONT AMBA 1;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;39;26;13;13;7;6
27789;81066026;COLLEGEEGE SAINT ESPRIT;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;33;22;11;11;6;5
27790;81066036;COMPLEXE SCOLLEGEAIRELA PERSEVERANCE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3
27791;81066046;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;18;12;6;6;3;3
27792;81066056;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;33;22;11;11;6;5
27793;81066066;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;7;5;2;2;1;1
27794;81066071;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;15;10;5;5;3;2
27795;81066081;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;5;3;2;2;1;1
27796;81067016;COLLEGEEGE SAINT BONIFACE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;3;2;1;1;1;0
27797;81067026;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME NZUNGA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;43;29;14;14;8;6
27798;81067036;AUTODIDACTES;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;29;19;10;10;6;4
27799;81067046;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;5;3;2;2;1;1
27800;81067051;COMPLEXE SCOLLEGEAIRELA DELICIEUSES 2;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2
27801;81001017;COMPLEXE SCOLLEGEAIRE MAXEL;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27802;81001020;INSAINTITUTITUT TECHNIQUE INOTRE DAMEUSAINTRIEL MOTEYI;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1
27803;81001030;AUTODIDACTES;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1
27804;81002017;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;67;45;22;22;12;10
27805;81002027;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27806;81002037;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;12;8;4;4;2;2
27807;81002047;COMPLEXE SCOLLEGEAIRE MALASA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;30;20;10;10;6;4
27808;81002057;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27809;81003017;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;96;64;32;32;18;14
27810;81003025;COMPLEXE SCOLLEGEAIRE YEBA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27811;81003031;GROUPE SCOLLEGEAIRE SAMUEL;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3
27812;81003040;INSAINTITUTITUT MALANOTRE DAMEI 2;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;31;21;10;10;6;4
27813;81004017;LYCEE GERARD NKWILI;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;11;7;4;4;2;2
27814;81004027;COLLEGEEGE LE DESAINTIN;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;27;18;9;9;5;4
27815;81004036;COLLEGEEGE MAMAN AMBA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27816;81005017;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27817;81005021;COMPLEXE SCOLLEGEAIRE EDEN;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;33;22;11;11;6;5
27818;81005036;COMPLEXE SCOLLEGEAIRE LA BENEDICTE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;47;31;16;16;9;7
27819;81005047;COLLEGEEGE CA MARCHE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;25;17;8;8;4;4
27820;81006017;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;6;4;2;2;1;1
27821;81006027;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27822;81006036;AUTODIDACTES;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;15;10;5;5;3;2
27823;81007017;COMPLEXE SCOLLEGEAIRE LOSA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
27824;81007027;INSAINTITUTITUT MUKOKO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1
27825;81007036;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1
27826;81007046;COLLEGEEGE BON PASAINTEUR;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27827;81008012;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27828;81008027;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1
27829;81008036;COMPLEXE SCOLLEGEAIRE LUSI;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27830;81009017;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3
27831;81010017;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0
27832;81010022;INSAINTITUTITUT BILENGE 4;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;27;18;9;9;5;4
27833;81011017;;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;45;30;15;15;8;7
27834;81011027;COLLEGEEGE SAINTE TRINITE;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;39;26;13;13;7;6
27835;81012019;COMPLEXE SCOLLEGEAIREPASAINTEUR KANGUDI;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;63;42;21;21;12;9
27836;81012021;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;12;8;4;4;2;2
27837;81012037;INSAINTITUTITUT EBEN EZER;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;36;24;12;12;7;5
27838;81013012;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;35;23;12;12;7;5
27839;81013027;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;45;30;15;15;8;7
27840;81014017;COMPLEXE SCOLLEGEAIRE BALENOTRE DAMEA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;24;16;8;8;4;4
27841;81015016;COMPLEXE SCOLLEGEAIRE ELONGA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1
27842;81015020;COMPLEXE SCOLLEGEAIRE NOTRE DAMEUNGE;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0
27843;81016012;INSAINTITUTITUT KUBAL;81;KASAI-CENTRAL 1;2;2020;101;LATIN-PHILOSOPHIE;59;39;20;20;11;9
27844;81016026;INSAINTITUTITUT LUBUDI 2;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0
27845;81017012;INSAINTITUTITUT MONGO;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;48;32;16;16;9;7
27846;81018016;AUTODIDACTES;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;27;18;9;9;5;4
27847;81018026;COMPLEXE SCOLLEGEAIRE LALA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;35;23;12;12;7;5
27848;81018036;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;27;18;9;9;5;4
27849;81018049;;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;1;1;0;0;0;0
27850;81019017;;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3
27851;81019026;GROUPE SCOLLEGEAIRE PAPA KUBA;81;KASAI-CENTRAL 1;2;2020;102;MATHEMATIQUE-PHYSIQUE;3;2;1;1;1;0
27852;81019037;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME PAKU NIANGA;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;39;26;13;13;7;6
27853;81019046;INSAINTITUTITUT TECHNIQUE COMMERCIAL NLEMBAMI;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;17;11;6;6;3;3
27854;81019056;ISCOM KISENSO;81;KASAI-CENTRAL 1;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2
